10	1	1.69199	1.13058	4.78257	0.00989728	0.0068691	0.00993796
10	2	1.70189	1.13745	4.7925	0.00989728	0.0068691	0.00993796
10	3	1.71179	1.14432	4.80244	0.00989728	0.0068691	0.00993796
10	4	1.72168	1.15119	4.81238	0.00989728	0.0068691	0.00993796
10	5	1.73158	1.15806	4.82232	0.00989728	0.0068691	0.00993796
10	6	1.74148	1.16492	4.83226	0.00989728	0.0068691	0.00993796
10	7	1.75137	1.17179	4.84219	0.00989728	0.0068691	0.00993796
10	8	1.76127	1.17866	4.85213	0.00989728	0.0068691	0.00993796
10	9	1.77117	1.18553	4.86207	0.00989728	0.0068691	0.00993796
10	10	1.78107	1.1924	4.87201	0.00989728	0.0068691	0.00993796
10	11	1.79096	1.19927	4.88195	0.00989728	0.0068691	0.00993796
10	12	1.80086	1.20614	4.89188	0.00989728	0.0068691	0.00993796
10	13	1.81076	1.21301	4.90182	0.00989728	0.0068691	0.00993796
10	14	1.82066	1.21988	4.91176	0.00989728	0.0068691	0.00993796
10	15	1.83055	1.22675	4.9217	0.00989728	0.0068691	0.00993796
10	16	1.84045	1.23362	4.93164	0.00989728	0.0068691	0.00993796
10	17	1.85035	1.24049	4.94157	0.00989728	0.0068691	0.00993796
10	18	1.86024	1.24735	4.95151	0.00989728	0.0068691	0.00993796
10	19	1.87014	1.25422	4.96145	0.00989728	0.0068691	0.00993796
10	20	1.88004	1.26109	4.97139	0.00989728	0.0068691	0.00993796
10	21	1.88994	1.26796	4.98132	0.00989728	0.0068691	0.00993796
10	22	1.89983	1.27483	4.99126	0.00989728	0.0068691	0.00993796
10	23	1.90973	1.2817	5.0012	0.00989728	0.0068691	0.00993796
10	24	1.91963	1.28857	5.01114	0.00989728	0.0068691	0.00993796
10	25	1.92953	1.29544	5.02108	0.00989728	0.0068691	0.00993796
10	26	1.93942	1.30231	5.03101	0.00989728	0.0068691	0.00993796
10	27	1.94932	1.30918	5.04095	0.00989728	0.0068691	0.00993796
10	28	1.95922	1.31605	5.05089	0.00989728	0.0068691	0.00993796
10	29	1.96911	1.32291	5.06083	0.00989728	0.0068691	0.00993796
10	30	1.97901	1.32978	5.07077	0.00989728	0.0068691	0.00993796
10	31	1.98891	1.33665	5.0807	0.00989728	0.0068691	0.00993796
10	32	1.99881	1.34352	5.09064	0.00989728	0.0068691	0.00993796
10	33	2.0087	1.35039	5.10058	0.00989728	0.0068691	0.00993796
10	34	2.0186	1.35726	5.11052	0.00989728	0.0068691	0.00993796
10	35	2.0285	1.36413	5.12046	0.00989728	0.0068691	0.00993796
10	36	2.0384	1.371	5.13039	0.00989728	0.0068691	0.00993796
10	37	2.04829	1.37787	5.14033	0.00989728	0.0068691	0.00993796
10	38	2.05819	1.38474	5.15027	0.00989728	0.0068691	0.00993796
10	39	2.06809	1.39161	5.16021	0.00989728	0.0068691	0.00993796
10	40	2.07798	1.39847	5.17015	0.00989728	0.0068691	0.00993796
10	41	2.08788	1.40534	5.18008	0.00989728	0.0068691	0.00993796
10	42	2.09778	1.41221	5.19002	0.00989728	0.0068691	0.00993796
10	43	2.10768	1.41908	5.19996	0.00989728	0.0068691	0.00993796
10	44	2.11757	1.42595	5.2099	0.00989728	0.0068691	0.00993796
10	45	2.12747	1.43282	5.21984	0.00989728	0.0068691	0.00993796
10	46	2.13737	1.43969	5.22977	0.00989728	0.0068691	0.00993796
10	47	2.14727	1.44656	5.23971	0.00989728	0.0068691	0.00993796
10	48	2.15716	1.45343	5.24965	0.00989728	0.0068691	0.00993796
10	49	2.16706	1.4603	5.25959	0.00989728	0.0068691	0.00993796
10	50	2.17696	1.46717	5.26953	0.00989728	0.0068691	0.00993796
10	51	2.18685	1.47403	5.27946	0.00989728	0.0068691	0.00993796
10	52	2.19675	1.4809	5.2894	0.00989728	0.0068691	0.00993796
10	53	2.20665	1.48777	5.29934	0.00989728	0.0068691	0.00993796
10	54	2.21655	1.49464	5.30928	0.00989728	0.0068691	0.00993796
10	55	2.22644	1.50151	5.31922	0.00989728	0.0068691	0.00993796
10	56	2.23634	1.50838	5.32915	0.00989728	0.0068691	0.00993796
10	57	2.24624	1.51525	5.33909	0.00989728	0.0068691	0.00993796
10	58	2.25614	1.52212	5.34903	0.00989728	0.0068691	0.00993796
10	59	2.26603	1.52899	5.35897	0.00989728	0.0068691	0.00993796
10	60	2.27593	1.53586	5.36891	0.00989728	0.0068691	0.00993796
10	61	2.28583	1.54273	5.37884	0.00989728	0.0068691	0.00993796
10	62	2.29572	1.54959	5.38878	0.00989728	0.0068691	0.00993796
10	63	2.30562	1.55646	5.39872	0.00989728	0.0068691	0.00993796
10	64	2.31552	1.56333	5.40866	0.00989728	0.0068691	0.00993796
10	65	2.32542	1.5702	5.41859	0.00989728	0.0068691	0.00993796
10	66	2.33531	1.57707	5.42853	0.00989728	0.0068691	0.00993796
10	67	2.34521	1.58394	5.43847	0.00989728	0.0068691	0.00993796
10	68	2.35511	1.59081	5.44841	0.00989728	0.0068691	0.00993796
10	69	2.36501	1.59768	5.45835	0.00989728	0.0068691	0.00993796
10	70	2.3749	1.60455	5.46828	0.00989728	0.0068691	0.00993796
10	71	2.3848	1.61142	5.47822	0.00989728	0.0068691	0.00993796
10	72	2.3947	1.61829	5.48816	0.00989728	0.0068691	0.00993796
10	73	2.40459	1.62515	5.4981	0.00989728	0.0068691	0.00993796
10	74	2.41449	1.63202	5.50804	0.00989728	0.0068691	0.00993796
10	75	2.42439	1.63889	5.51797	0.00989728	0.0068691	0.00993796
10	76	2.43429	1.64576	5.52791	0.00989728	0.0068691	0.00993796
10	77	2.44418	1.65263	5.53785	0.00989728	0.0068691	0.00993796
10	78	2.45408	1.6595	5.54779	0.00989728	0.0068691	0.00993796
10	79	2.46398	1.66637	5.55773	0.00989728	0.0068691	0.00993796
10	80	2.47388	1.67324	5.56766	0.00989728	0.0068691	0.00993796
10	81	2.48377	1.68011	5.5776	0.00989728	0.0068691	0.00993796
10	82	2.49367	1.68698	5.58754	0.00989728	0.0068691	0.00993796
10	83	2.50357	1.69385	5.59748	0.00989728	0.0068691	0.00993796
10	84	2.51346	1.70071	5.60742	0.00989728	0.0068691	0.00993796
10	85	2.52336	1.70758	5.61735	0.00989728	0.0068691	0.00993796
10	86	2.53326	1.71445	5.62729	0.00989728	0.0068691	0.00993796
10	87	2.54316	1.72132	5.63723	0.00989728	0.0068691	0.00993796
10	88	2.55305	1.72819	5.64717	0.00989728	0.0068691	0.00993796
10	89	2.56295	1.73506	5.65711	0.00989728	0.0068691	0.00993796
10	90	2.57285	1.74193	5.66704	0.00989728	0.0068691	0.00993796
10	91	2.58275	1.7488	5.67698	0.00989728	0.0068691	0.00993796
10	92	2.59264	1.75567	5.68692	0.00989728	0.0068691	0.00993796
10	93	2.60254	1.76254	5.69686	0.00989728	0.0068691	0.00993796
10	94	2.61244	1.76941	5.7068	0.00989728	0.0068691	0.00993796
10	95	2.62233	1.77627	5.71673	0.00989728	0.0068691	0.00993796
10	96	2.63223	1.78314	5.72667	0.00989728	0.0068691	0.00993796
10	97	2.64213	1.79001	5.73661	0.00989728	0.0068691	0.00993796
10	98	2.65203	1.79688	5.74655	0.00989728	0.0068691	0.00993796
10	99	2.66192	1.80375	5.75649	0.00989728	0.0068691	0.00993796
10	100	2.67182	1.81062	5.76642	0.00989728	0.0068691	0.00993796
10	101	2.68172	1.81749	5.77636	0.00989728	0.0068691	0.00993796
10	102	2.69162	1.82436	5.7863	0.00989728	0.0068691	0.00993796
10	103	2.70151	1.83123	5.79624	0.00989728	0.0068691	0.00993796
10	104	2.71141	1.8381	5.80618	0.00989728	0.0068691	0.00993796
10	105	2.72131	1.84497	5.81611	0.00989728	0.0068691	0.00993796
10	106	2.7312	1.85183	5.82605	0.00989728	0.0068691	0.00993796
10	107	2.7411	1.8587	5.83599	0.00989728	0.0068691	0.00993796
10	108	2.751	1.86557	5.84593	0.00989728	0.0068691	0.00993796
10	109	2.7609	1.87244	5.85586	0.00989728	0.0068691	0.00993796
10	110	2.77079	1.87931	5.8658	0.00989728	0.0068691	0.00993796
10	111	2.78069	1.88618	5.87574	0.00989728	0.0068691	0.00993796
10	112	2.79059	1.89305	5.88568	0.00989728	0.0068691	0.00993796
10	113	2.80049	1.89992	5.89562	0.00989728	0.0068691	0.00993796
10	114	2.81038	1.90679	5.90555	0.00989728	0.0068691	0.00993796
10	115	2.82028	1.91366	5.91549	0.00989728	0.0068691	0.00993796
10	116	2.83018	1.92053	5.92543	0.00989728	0.0068691	0.00993796
10	117	2.84007	1.92739	5.93537	0.00989728	0.0068691	0.00993796
10	118	2.84997	1.93426	5.94531	0.00989728	0.0068691	0.00993796
10	119	2.85987	1.94113	5.95524	0.00989728	0.0068691	0.00993796
10	120	2.86977	1.948	5.96518	0.00989728	0.0068691	0.00993796
10	121	2.87966	1.95487	5.97512	0.00989728	0.0068691	0.00993796
10	122	2.88956	1.96174	5.98506	0.00989728	0.0068691	0.00993796
10	123	2.89946	1.96861	5.995	0.00989728	0.0068691	0.00993796
10	124	2.90936	1.97548	6.00493	0.00989728	0.0068691	0.00993796
10	125	2.91925	1.98235	6.01487	0.00989728	0.0068691	0.00993796
10	126	2.92915	1.98922	6.02481	0.00989728	0.0068691	0.00993796
10	127	2.93905	1.99609	6.03475	0.00989728	0.0068691	0.00993796
10	128	2.94894	2.00295	6.04469	0.00989728	0.0068691	0.00993796
10	129	2.95884	2.00982	6.05462	0.00989728	0.0068691	0.00993796
10	130	2.96874	2.01669	6.06456	0.00989728	0.0068691	0.00993796
10	131	2.97864	2.02356	6.0745	0.00989728	0.0068691	0.00993796
10	132	2.98853	2.03043	6.08444	0.00989728	0.0068691	0.00993796
10	133	2.99843	2.0373	6.09438	0.00989728	0.0068691	0.00993796
10	134	3.00833	2.04417	6.10431	0.00989728	0.0068691	0.00993796
10	135	3.01823	2.05104	6.11425	0.00989728	0.0068691	0.00993796
10	136	3.02812	2.05791	6.12419	0.00989728	0.0068691	0.00993796
10	137	3.03802	2.06478	6.13413	0.00989728	0.0068691	0.00993796
10	138	3.04792	2.07165	6.14407	0.00989728	0.0068691	0.00993796
10	139	3.05781	2.07852	6.154	0.00989728	0.0068691	0.00993796
10	140	3.06771	2.08538	6.16394	0.00989728	0.0068691	0.00993796
10	141	3.07761	2.09225	6.17388	0.00989728	0.0068691	0.00993796
10	142	3.08751	2.09912	6.18382	0.00989728	0.0068691	0.00993796
10	143	3.0974	2.10599	6.19376	0.00989728	0.0068691	0.00993796
10	144	3.1073	2.11286	6.20369	0.00989728	0.0068691	0.00993796
10	145	3.1172	2.11973	6.21363	0.00989728	0.0068691	0.00993796
10	146	3.1271	2.1266	6.22357	0.00989728	0.0068691	0.00993796
10	147	3.13699	2.13347	6.23351	0.00989728	0.0068691	0.00993796
10	148	3.14689	2.14034	6.24345	0.00989728	0.0068691	0.00993796
10	149	3.15679	2.14721	6.25338	0.00989728	0.0068691	0.00993796
10	150	3.16668	2.15408	6.26332	0.00989728	0.0068691	0.00993796
10	151	3.17658	2.16094	6.27326	0.00989728	0.0068691	0.00993796
10	152	3.18648	2.16781	6.2832	0.00989728	0.0068691	0.00993796
10	153	3.19638	2.17468	6.29313	0.00989728	0.0068691	0.00993796
10	154	3.20627	2.18155	6.30307	0.00989728	0.0068691	0.00993796
10	155	3.21617	2.18842	6.31301	0.00989728	0.0068691	0.00993796
10	156	3.22607	2.19529	6.32295	0.00989728	0.0068691	0.00993796
10	157	3.23597	2.20216	6.33289	0.00989728	0.0068691	0.00993796
10	158	3.24586	2.20903	6.34282	0.00989728	0.0068691	0.00993796
10	159	3.25576	2.2159	6.35276	0.00989728	0.0068691	0.00993796
10	160	3.26566	2.22277	6.3627	0.00989728	0.0068691	0.00993796
10	161	3.27556	2.22964	6.37264	0.00989728	0.0068691	0.00993796
10	162	3.28545	2.2365	6.38258	0.00989728	0.0068691	0.00993796
10	163	3.29535	2.24337	6.39251	0.00989728	0.0068691	0.00993796
10	164	3.30525	2.25024	6.40245	0.00989728	0.0068691	0.00993796
10	165	3.31514	2.25711	6.41239	0.00989728	0.0068691	0.00993796
10	166	3.32504	2.26398	6.42233	0.00989728	0.0068691	0.00993796
10	167	3.33494	2.27085	6.43227	0.00989728	0.0068691	0.00993796
10	168	3.34484	2.27772	6.4422	0.00989728	0.0068691	0.00993796
10	169	3.35473	2.28459	6.45214	0.00989728	0.0068691	0.00993796
10	170	3.36463	2.29146	6.46208	0.00989728	0.0068691	0.00993796
10	171	3.37453	2.29833	6.47202	0.00989728	0.0068691	0.00993796
10	172	3.38443	2.3052	6.48196	0.00989728	0.0068691	0.00993796
10	173	3.39432	2.31206	6.49189	0.00989728	0.0068691	0.00993796
10	174	3.40422	2.31893	6.50183	0.00989728	0.0068691	0.00993796
10	175	3.41412	2.3258	6.51177	0.00989728	0.0068691	0.00993796
10	176	3.42401	2.33267	6.52171	0.00989728	0.0068691	0.00993796
10	177	3.43391	2.33954	6.53165	0.00989728	0.0068691	0.00993796
10	178	3.44381	2.34641	6.54158	0.00989728	0.0068691	0.00993796
10	179	3.45371	2.35328	6.55152	0.00989728	0.0068691	0.00993796
10	180	3.4636	2.36015	6.56146	0.00989728	0.0068691	0.00993796
10	181	3.4735	2.36702	6.5714	0.00989728	0.0068691	0.00993796
10	182	3.4834	2.37389	6.58134	0.00989728	0.0068691	0.00993796
10	183	3.4933	2.38076	6.59127	0.00989728	0.0068691	0.00993796
10	184	3.50319	2.38762	6.60121	0.00989728	0.0068691	0.00993796
10	185	3.51309	2.39449	6.61115	0.00989728	0.0068691	0.00993796
10	186	3.52299	2.40136	6.62109	0.00989728	0.0068691	0.00993796
10	187	3.53288	2.40823	6.63103	0.00989728	0.0068691	0.00993796
10	188	3.54278	2.4151	6.64096	0.00989728	0.0068691	0.00993796
10	189	3.55268	2.42197	6.6509	0.00989728	0.0068691	0.00993796
10	190	3.56258	2.42884	6.66084	0.00989728	0.0068691	0.00993796
10	191	3.57247	2.43571	6.67078	0.00989728	0.0068691	0.00993796
10	192	3.58237	2.44258	6.68072	0.00989728	0.0068691	0.00993796
10	193	3.59227	2.44945	6.69065	0.00989728	0.0068691	0.00993796
10	194	3.60217	2.45632	6.70059	0.00989728	0.0068691	0.00993796
10	195	3.61206	2.46318	6.71053	0.00989728	0.0068691	0.00993796
10	196	3.62196	2.47005	6.72047	0.00989728	0.0068691	0.00993796
10	197	3.63186	2.47692	6.7304	0.00989728	0.0068691	0.00993796
10	198	3.64175	2.48379	6.74034	0.00989728	0.0068691	0.00993796
10	199	3.65165	2.49066	6.75028	0.00989728	0.0068691	0.00993796
10	200	3.66155	2.49753	6.76022	0.00989728	0.0068691	0.00993796
10	201	3.67145	2.5044	6.77016	0.00989728	0.0068691	0.00993796
10	202	3.68134	2.51127	6.78009	0.00989728	0.0068691	0.00993796
10	203	3.69124	2.51814	6.79003	0.00989728	0.0068691	0.00993796
10	204	3.70114	2.52501	6.79997	0.00989728	0.0068691	0.00993796
10	205	3.71104	2.53188	6.80991	0.00989728	0.0068691	0.00993796
10	206	3.72093	2.53874	6.81985	0.00989728	0.0068691	0.00993796
10	207	3.73083	2.54561	6.82978	0.00989728	0.0068691	0.00993796
10	208	3.74073	2.55248	6.83972	0.00989728	0.0068691	0.00993796
10	209	3.75062	2.55935	6.84966	0.00989728	0.0068691	0.00993796
10	210	3.76052	2.56622	6.8596	0.00989728	0.0068691	0.00993796
10	211	3.77042	2.57309	6.86954	0.00989728	0.0068691	0.00993796
10	212	3.78032	2.57996	6.87947	0.00989728	0.0068691	0.00993796
10	213	3.79021	2.58683	6.88941	0.00989728	0.0068691	0.00993796
10	214	3.80011	2.5937	6.89935	0.00989728	0.0068691	0.00993796
10	215	3.81001	2.60057	6.90929	0.00989728	0.0068691	0.00993796
10	216	3.81991	2.60744	6.91923	0.00989728	0.0068691	0.00993796
10	217	3.8298	2.6143	6.92916	0.00989728	0.0068691	0.00993796
10	218	3.8397	2.62117	6.9391	0.00989728	0.0068691	0.00993796
10	219	3.8496	2.62804	6.94904	0.00989728	0.0068691	0.00993796
10	220	3.85949	2.63491	6.95898	0.00989728	0.0068691	0.00993796
10	221	3.86939	2.64178	6.96892	0.00989728	0.0068691	0.00993796
10	222	3.87929	2.64865	6.97885	0.00989728	0.0068691	0.00993796
10	223	3.88919	2.65552	6.98879	0.00989728	0.0068691	0.00993796
10	224	3.89908	2.66239	6.99873	0.00989728	0.0068691	0.00993796
10	225	3.90898	2.66926	7.00867	0.00989728	0.0068691	0.00993796
10	226	3.91888	2.67613	7.01861	0.00989728	0.0068691	0.00993796
10	227	3.92878	2.683	7.02854	0.00989728	0.0068691	0.00993796
10	228	3.93867	2.68986	7.03848	0.00989728	0.0068691	0.00993796
10	229	3.94857	2.69673	7.04842	0.00989728	0.0068691	0.00993796
10	230	3.95847	2.7036	7.05836	0.00989728	0.0068691	0.00993796
10	231	3.96836	2.71047	7.0683	0.00989728	0.0068691	0.00993796
10	232	3.97826	2.71734	7.07823	0.00989728	0.0068691	0.00993796
10	233	3.98816	2.72421	7.08817	0.00989728	0.0068691	0.00993796
10	234	3.99806	2.73108	7.09811	0.00989728	0.0068691	0.00993796
10	235	4.00795	2.73795	7.10805	0.00989728	0.0068691	0.00993796
10	236	4.01785	2.74482	7.11799	0.00989728	0.0068691	0.00993796
10	237	4.02775	2.75169	7.12792	0.00989728	0.0068691	0.00993796
10	238	4.03765	2.75856	7.13786	0.00989728	0.0068691	0.00993796
10	239	4.04754	2.76542	7.1478	0.00989728	0.0068691	0.00993796
10	240	4.05744	2.77229	7.15774	0.00989728	0.0068691	0.00993796
10	241	4.06734	2.77916	7.16768	0.00989728	0.0068691	0.00993796
10	242	4.07723	2.78603	7.17761	0.00989728	0.0068691	0.00993796
10	243	4.08713	2.7929	7.18755	0.00989728	0.0068691	0.00993796
10	244	4.09703	2.79977	7.19749	0.00989728	0.0068691	0.00993796
10	245	4.10693	2.80664	7.20743	0.00989728	0.0068691	0.00993796
10	246	4.11682	2.81351	7.21736	0.00989728	0.0068691	0.00993796
10	247	4.12672	2.82038	7.2273	0.00989728	0.0068691	0.00993796
10	248	4.13662	2.82725	7.23724	0.00989728	0.0068691	0.00993796
10	249	4.14652	2.83412	7.24718	0.00989728	0.0068691	0.00993796
10	250	4.15641	2.84098	7.25712	0.00989728	0.0068691	0.00993796
10	251	4.16631	2.84785	7.26705	0.00989728	0.0068691	0.00993796
10	252	4.17621	2.85472	7.27699	0.00989728	0.0068691	0.00993796
10	253	4.1861	2.86159	7.28693	0.00989728	0.0068691	0.00993796
10	254	4.196	2.86846	7.29687	0.00989728	0.0068691	0.00993796
10	255	4.2059	2.87533	7.30681	0.00989728	0.0068691	0.00993796
10	256	4.2158	2.8822	7.31674	0.00989728	0.0068691	0.00993796
